14.412,13,1.7379,2.8209,2.0447,3.0464,44.091,6.2216,0.99019,0,-1.4116,-60.228,47.976,30,1.67,-17.976,-766.96
29.941,30,3.0476,2.6925,2.1473,2.4722,38.607,7.8478,1.249,0,0.059499,2.5386,5.4788,50,1.9879,44.521,1899.6
40.837,40,2.6954,3.1868,2.0439,4.2187,55.286,8.9888,1.4306,0,-0.83696,-35.71,14.683,4,3.6597,-10.683,-455.81
33.886,35,2.065,1.8377,2.221,4.6575,59.475,8.2609,1.3148,0,1.1144,47.548,9.0008,45,1.8151,35.999,1536
28.37,30,2.4953,2.1921,2.0225,3.2676,46.203,7.6833,1.2228,0,1.6304,69.562,1.7926,45,1.0554,43.207,1843.5
