39.007,40,2.4058,4.7395,2.439,3.7378,50.694,8.7972,1.4001,0,0.9927,42.355,27.152,10,2.5159,-17.152,-731.84
50.933,55,1.0046,2.5707,2.3759,1.6475,30.733,3.7629,0.59889,0,4.0665,173.5,38.069,15,2.3235,-23.069,-984.26
26.859,25,1.7706,2.6826,2.0502,3.7878,51.171,7.525,1.1976,0,-1.8586,-79.302,7.4285,46,2.7704,38.571,1645.7
31.341,30,1.6696,3.0543,2.1225,4.4687,57.673,7.9944,1.2723,0,-1.3409,-57.212,13.258,54,2.2009,40.742,1738.3
6.3496,10,1.8864,1.9553,2.087,1.3933,28.305,5.3773,0.85583,0,3.6504,155.75,47.593,30,1.6623,-17.593,-750.63
