40.976,42,2.1042,12.912,1.6622,5.4582,67.122,9.0034,1.4329,NaN,2,1.0237,43.678
39.68,41,1.2203,3.4,2.2943,0.53053,20.066,2.5845,0.41134,NaN,1,1.3197,56.306
0.34762,60,1.3286,4.9534,1.8112,2.5119,38.987,4.7488,0.75579,NaN,1,-0.34762,-14.832
46.176,50,0.97112,2.9862,2.0285,1.6328,30.592,3.2648,0.5196,NaN,1,3.8239,163.15
26.649,30,1.4699,4.1786,1.6656,5.027,63.004,7.503,1.1941,NaN,1,3.3514,142.99
