19.17,NaN,12.16,8.5244,1.9893,3.437,47.821,25.569,4.0695,2,NaN,NaN,52.194,25,7.9334,-27.194,-1160.3
5.1012,60,5.3612,10.777,1.8377,1.8618,32.779,11.53,1.835,2,-5.1012,-217.65,35.971,30,7.1728,-5.9709,-254.76
33.136,35,1.9444,4.8869,2.4001,4.679,59.682,8.1824,1.3023,0,1.8643,79.543,13.769,10,2.5133,-3.7688,-160.8
8.1191,10,2.4287,5.3492,1.8692,1.1872,26.337,5.5626,0.88532,0,1.8809,80.253,39.563,37,2.9889,-2.5631,-109.36
36.983,42,2.3707,4.9105,1.6112,4.3151,56.207,8.5853,1.3664,0,5.0168,214.05,3.9763,60,2.9295,-3.9763,-169.65
