38.911,40,2.255,3.7867,2.3147,4.761,60.464,8.7871,1.3985,NaN,1,1.0893,46.478
48.002,50,2.8371,3.3546,2.4058,4.6692,59.588,9.7391,1.55,NaN,1,1.9982,85.258
3.3101,5,1.4529,2.5329,1.627,2.4644,38.534,5.059,0.80517,NaN,1,1.6899,72.102
10.652,10,4.4699,3.5163,2.4134,4.1185,54.329,12.111,1.9275,NaN,1,-0.65164,-27.803
17.957,20,3.0869,2.8123,2.1324,1.0756,25.271,6.5928,1.0493,NaN,1,2.0432,87.175
