14.543,20,11.38,4.8973,2.3147,4.761,60.464,25.085,3.9924,0,5.4569,232.83,52.932,45,2.2877,-7.9323,-338.44
25.465,25,1.5204,2.3088,2.4058,4.6692,59.588,7.3791,1.1744,0,-0.46511,-19.845,5.7027,45,2.8791,39.297,1676.7
34.838,35,3.3034,2.197,1.627,2.4644,38.534,8.3606,1.3306,0,0.16223,6.9219,1.8524,55,2.5871,-6.8524,-292.37
57.884,60,3.729,2.4933,2.4134,4.1185,54.329,10.774,1.7147,0,2.1159,90.278,38.122,15,2.0709,-23.122,-986.52
47.025,50,1.2793,2.9432,2.1324,1.0756,25.271,3.3537,0.53375,0,2.9749,126.93,22.571,10,1.9291,-12.571,-536.35
