15.626,15,1.7297,3.3274,2.102,2.7107,40.885,6.3488,1.0104,0,-0.62638,-26.726,56.746,40,2.8117,-16.746,-714.48
58.143,60,2.4113,2.4532,1.763,5.7218,69.639,10.801,1.719,0,1.8572,79.242,32.716,20,2.4401,-12.716,-542.57
7.8692,10,2.0864,3.1295,2.1541,1.1426,25.911,5.5365,0.88115,0,2.1308,90.913,50.331,30,2.2262,-20.331,-867.46
41.486,40,3.5128,2.3556,2.1892,1.6575,30.828,9.0568,1.4414,0,-1.4861,-63.408,24.787,5,2.2321,-19.787,-844.25
0.15223,60,1.8117,5.0207,2.2482,0.91445,23.732,4.7283,0.75254,0,-0.15223,-6.4951,44.46,20,2.2659,-24.46,-1043.6
