43.163,45,1.5477,3.3549,2.1241,0.19189,16.832,2.9492,0.46938,0,1.8372,78.386,18.46,57,2.4908,38.54,1644.4
32.949,35,1.9538,2.6014,2.1791,4.6752,59.644,8.1628,1.2991,0,2.0512,87.518,9.3843,50,1.5578,40.616,1732.9
22.291,24,2.1864,1.9731,1.8955,3.1417,45.001,7.0467,1.1215,0,1.7092,72.925,53.887,41,2.4948,-12.887,-549.86
50.119,50,3.8859,2.1672,1.8674,3.0154,43.795,9.9609,1.5853,0,-0.11938,-5.0934,21.289,10,1.5431,-11.289,-481.66
9.2027,10,3.5113,2.1597,2.488,5.6845,69.283,11.959,1.9034,0,0.7973,34.018,50.904,29,1.3888,-21.904,-934.58
