4.0518,28,4.9496,2.0773,2.1665,1.5821,30.108,11.42,1.8175,0,23.948
2.2579,21,4.7349,0.78056,1.6781,1.8249,32.426,11.232,1.7876,0,18.742
41.686,53,2.6176,1.6444,1.628,3.8773,52.025,9.0777,1.4448,0,11.314
22.949,33,2.7408,1.9961,2.4991,1.6668,30.917,7.1157,1.1325,0,10.051
13.101,28,3.6186,1.1371,1.6711,5.1797,64.463,12.368,1.9684,0,14.899
